Timestamp, CPU%, MEM%
2024-05-17 11:31:57, 111.5g, 100.0
2024-05-17 11:32:00, 111.5g, 100.0
2024-05-17 11:32:04, 111.5g, 100.0
2024-05-17 11:32:07, 77.2g, 108.3
2024-05-17 11:32:10, 77.2g, 100.0
2024-05-17 11:32:13, 77.2g, 91.7
2024-05-17 11:32:17, 77.2g, 100.0
2024-05-17 11:32:20, 77.2g, 100.0
2024-05-17 11:32:23, 77.2g, 108.3
2024-05-17 11:32:27, 77.2g, 100.0
2024-05-17 11:32:30, 77.2g, 100.0
2024-05-17 11:32:33, 77.2g, 100.0
2024-05-17 11:32:36, 77.2g, 100.0
2024-05-17 11:32:40, 77.2g, 92.3
2024-05-17 11:32:43, 77.2g, 92.3
2024-05-17 11:32:46, 77.2g, 92.3
2024-05-17 11:32:49, 77.2g, 92.3
2024-05-17 11:32:53, 77.2g, 92.3
2024-05-17 11:32:56, 77.2g, 91.7
2024-05-17 11:32:59, 77.2g, 100.0
2024-05-17 11:33:02, 77.2g, 100.0
2024-05-17 11:33:06, 77.2g, 100.0
2024-05-17 11:33:09, 77.2g, 100.0
2024-05-17 11:33:12, 77.2g, 100.0
2024-05-17 11:33:15, 77.2g, 100.0
2024-05-17 11:33:19, 77.6g, 100.0
2024-05-17 11:33:22, 77.6g, 100.0
2024-05-17 11:33:25, 77.6g, 100.0
2024-05-17 11:33:28, 77.6g, 92.3
2024-05-17 11:33:32, 77.6g, 92.3
2024-05-17 11:33:35, 77.6g, 100.0
2024-05-17 11:33:38, 77.6g, 100.0
2024-05-17 11:33:41, 77.6g, 100.0
2024-05-17 11:33:45, 77.6g, 100.0
2024-05-17 11:33:48, 77.6g, 100.0
2024-05-17 11:33:51, 77.6g, 100.0
2024-05-17 11:33:55, 77.6g, 100.0
2024-05-17 11:33:58, 77.6g, 100.0
2024-05-17 11:34:01, 77.6g, 100.0
2024-05-17 11:34:04, 77.6g, 100.0
2024-05-17 11:34:08, 77.6g, 92.3
2024-05-17 11:34:11, 77.6g, 100.0
2024-05-17 11:34:14, 77.6g, 100.0
2024-05-17 11:34:17, 77.6g, 100.0
2024-05-17 11:34:21, 77.6g, 100.0
2024-05-17 11:34:24, 77.6g, 100.0
2024-05-17 11:34:27, 77.6g, 100.0
2024-05-17 11:34:30, 77.6g, 100.0
2024-05-17 11:34:34, 77.6g, 100.0
2024-05-17 11:34:37, 77.6g, 100.0
2024-05-17 11:34:40, 77.6g, 100.0
2024-05-17 11:34:43, 77.6g, 92.3
2024-05-17 11:34:47, 77.6g, 92.3
2024-05-17 11:34:50, 77.6g, 92.3
2024-05-17 11:34:53, 77.6g, 100.0
2024-05-17 11:34:56, 77.6g, 100.0
2024-05-17 11:35:00, 77.6g, 100.0
2024-05-17 11:35:03, 77.6g, 100.0
2024-05-17 11:35:06, 77.6g, 100.0
2024-05-17 11:35:10, 77.6g, 100.0
2024-05-17 11:35:13, 77.6g, 100.0
2024-05-17 11:35:16, 77.6g, 100.0
2024-05-17 11:35:19, 77.6g, 92.3
2024-05-17 11:35:23, 77.6g, 92.3
2024-05-17 11:35:26, 77.6g, 100.0
2024-05-17 11:35:29, 77.6g, 100.0
2024-05-17 11:35:32, 77.6g, 100.0
2024-05-17 11:35:36, 77.6g, 100.0
2024-05-17 11:35:39, 77.6g, 100.0
2024-05-17 11:35:42, 77.6g, 100.0
2024-05-17 11:35:45, 77.6g, 100.0
2024-05-17 11:35:49, 77.6g, 100.0
2024-05-17 11:35:52, 77.6g, 92.3
2024-05-17 11:35:55, 77.6g, 100.0
2024-05-17 11:35:58, 77.6g, 100.0
2024-05-17 11:36:02, 77.6g, 108.3
2024-05-17 11:36:05, 77.6g, 100.0
2024-05-17 11:36:08, 77.6g, 100.0
2024-05-17 11:36:11, 77.6g, 92.3
2024-05-17 11:36:15, 77.6g, 92.3
2024-05-17 11:36:18, 77.6g, 92.3
2024-05-17 11:36:21, 77.6g, 100.0
2024-05-17 11:36:25, 77.6g, 108.3
2024-05-17 11:36:28, 77.6g, 100.0
2024-05-17 11:36:31, 77.6g, 100.0
2024-05-17 11:36:34, 77.6g, 100.0
2024-05-17 11:36:38, 77.6g, 100.0
2024-05-17 11:36:41, 77.6g, 100.0
2024-05-17 11:36:44, 77.6g, 108.3
2024-05-17 11:36:47, 77.6g, 92.3
2024-05-17 11:36:51, 77.6g, 100.0
2024-05-17 11:36:54, 77.6g, 100.0
2024-05-17 11:36:57, 77.6g, 100.0
2024-05-17 11:37:00, 77.6g, 100.0
2024-05-17 11:37:04, 77.6g, 100.0
2024-05-17 11:37:07, 77.6g, 100.0
2024-05-17 11:37:10, 77.6g, 92.3
2024-05-17 11:37:13, 77.6g, 92.3
2024-05-17 11:37:17, 77.6g, 100.0
2024-05-17 11:37:20, 77.6g, 100.0
2024-05-17 11:37:23, 77.6g, 100.0
2024-05-17 11:37:26, 77.6g, 100.0
2024-05-17 11:37:30, 77.6g, 100.0
2024-05-17 11:37:33, 77.6g, 100.0
2024-05-17 11:37:36, 77.6g, 100.0
2024-05-17 11:37:40, 77.6g, 92.3
2024-05-17 11:37:43, 77.6g, 92.3
2024-05-17 11:37:46, 77.6g, 100.0
2024-05-17 11:37:49, 77.6g, 100.0
2024-05-17 11:37:53, 77.6g, 100.0
2024-05-17 11:37:56, 77.6g, 100.0
2024-05-17 11:37:59, 77.6g, 100.0
2024-05-17 11:38:02, 77.6g, 92.3
2024-05-17 11:38:06, 77.6g, 100.0
2024-05-17 11:38:09, 77.6g, 100.0
2024-05-17 11:38:12, 77.6g, 100.0
2024-05-17 11:38:15, 77.6g, 100.0
2024-05-17 11:38:19, 77.6g, 100.0
2024-05-17 11:38:22, 77.6g, 100.0
2024-05-17 11:38:25, 77.6g, 100.0
2024-05-17 11:38:28, 42.8g, 92.3
2024-05-17 11:38:32, 42.8g, 100.0
2024-05-17 11:38:35, 42.8g, 92.3
2024-05-17 11:38:38, 42.8g, 92.3
2024-05-17 11:38:42, 42.8g, 84.6
2024-05-17 11:38:45, 42.8g, 100.0
2024-05-17 11:38:48, 42.8g, 92.3
2024-05-17 11:38:51, 42.8g, 92.3
2024-05-17 11:38:55, 42.8g, 92.3
2024-05-17 11:38:58, 42.8g, 100.0
2024-05-17 11:39:01, 42.8g, 100.0
2024-05-17 11:39:04, 42.8g, 100.0
2024-05-17 11:39:08, 42.8g, 91.7
2024-05-17 11:39:11, , 
